"","TeamFan","Response","Race","Political"
"5184","Pittsburgh Steelers","RepublicanBlack","Black","Republican"
"5185","Pittsburgh Steelers","RepublicanHispanic","Hispanic","Republican"
"5186","Pittsburgh Steelers","RepublicanHispanic","Hispanic","Republican"
"5187","Pittsburgh Steelers","RepublicanHispanic","Hispanic","Republican"
"5188","Pittsburgh Steelers","RepublicanOther","Other","Republican"
"5189","Pittsburgh Steelers","RepublicanOther","Other","Republican"
"5190","Pittsburgh Steelers","RepublicanOther","Other","Republican"
"5191","Pittsburgh Steelers","RepublicanOther","Other","Republican"
"5192","Pittsburgh Steelers","RepublicanOther","Other","Republican"
"5193","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5194","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5195","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5196","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5197","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5198","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5199","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5200","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5201","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5202","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5203","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5204","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5205","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5206","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5207","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5208","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5209","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5210","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5211","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5212","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5213","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5214","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5215","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5216","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5217","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5218","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5219","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5220","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5221","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5222","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5223","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5224","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5225","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5226","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5227","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5228","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5229","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5230","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5231","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5232","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5233","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5234","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5235","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5236","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5237","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5238","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5239","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5240","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5241","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5242","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5243","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5244","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5245","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5246","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5247","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5248","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5249","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5250","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5251","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5252","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5253","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5254","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5255","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5256","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5257","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5258","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5259","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5260","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5261","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5262","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5263","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5264","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5265","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5266","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5267","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5268","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5269","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5270","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5271","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5272","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5273","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5274","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5275","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5276","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5277","Pittsburgh Steelers","RepublicanWhite","White","Republican"
"5278","Los Angeles Chargers","DemocratAsian","Asian","Democrat"
"5279","Los Angeles Chargers","DemocratAsian","Asian","Democrat"
"5280","Los Angeles Chargers","DemocratAsian","Asian","Democrat"
"5281","Los Angeles Chargers","DemocratBlack","Black","Democrat"
"5282","Los Angeles Chargers","DemocratBlack","Black","Democrat"
"5283","Los Angeles Chargers","DemocratBlack","Black","Democrat"
"5284","Los Angeles Chargers","DemocratBlack","Black","Democrat"
"5285","Los Angeles Chargers","DemocratBlack","Black","Democrat"
"5286","Los Angeles Chargers","DemocratHispanic","Hispanic","Democrat"
"5287","Los Angeles Chargers","DemocratHispanic","Hispanic","Democrat"
"5288","Los Angeles Chargers","DemocratHispanic","Hispanic","Democrat"
"5289","Los Angeles Chargers","DemocratHispanic","Hispanic","Democrat"
"5290","Los Angeles Chargers","DemocratHispanic","Hispanic","Democrat"
"5291","Los Angeles Chargers","DemocratHispanic","Hispanic","Democrat"
"5292","Los Angeles Chargers","DemocratOther","Other","Democrat"
"5293","Los Angeles Chargers","DemocratOther","Other","Democrat"
"5294","Los Angeles Chargers","DemocratOther","Other","Democrat"
"5295","Los Angeles Chargers","DemocratOther","Other","Democrat"
"5296","Los Angeles Chargers","DemocratOther","Other","Democrat"
"5297","Los Angeles Chargers","DemocratOther","Other","Democrat"
"5298","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5299","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5300","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5301","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5302","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5303","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5304","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5305","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5306","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5307","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5308","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5309","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5310","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5311","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5312","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5313","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5314","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5315","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5316","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5317","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5318","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5319","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5320","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5321","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5322","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5323","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5324","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5325","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5326","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5327","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5328","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5329","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5330","Los Angeles Chargers","DemocratWhite","White","Democrat"
"5331","Los Angeles Chargers","IndependentAsian","Asian","Independent"
"5332","Los Angeles Chargers","IndependentAsian","Asian","Independent"
"5333","Los Angeles Chargers","IndependentAsian","Asian","Independent"
"5334","Los Angeles Chargers","IndependentAsian","Asian","Independent"
"5335","Los Angeles Chargers","IndependentAsian","Asian","Independent"
"5336","Los Angeles Chargers","IndependentBlack","Black","Independent"
"5337","Los Angeles Chargers","IndependentBlack","Black","Independent"
"5338","Los Angeles Chargers","IndependentHispanic","Hispanic","Independent"
"5339","Los Angeles Chargers","IndependentHispanic","Hispanic","Independent"
"5340","Los Angeles Chargers","IndependentHispanic","Hispanic","Independent"
"5341","Los Angeles Chargers","IndependentHispanic","Hispanic","Independent"
"5342","Los Angeles Chargers","IndependentHispanic","Hispanic","Independent"
"5343","Los Angeles Chargers","IndependentHispanic","Hispanic","Independent"
"5344","Los Angeles Chargers","IndependentHispanic","Hispanic","Independent"
"5345","Los Angeles Chargers","IndependentOther","Other","Independent"
"5346","Los Angeles Chargers","IndependentOther","Other","Independent"
"5347","Los Angeles Chargers","IndependentOther","Other","Independent"
"5348","Los Angeles Chargers","IndependentOther","Other","Independent"
"5349","Los Angeles Chargers","IndependentOther","Other","Independent"
"5350","Los Angeles Chargers","IndependentOther","Other","Independent"
"5351","Los Angeles Chargers","IndependentOther","Other","Independent"
"5352","Los Angeles Chargers","IndependentOther","Other","Independent"
"5353","Los Angeles Chargers","IndependentOther","Other","Independent"
"5354","Los Angeles Chargers","IndependentWhite","White","Independent"
"5355","Los Angeles Chargers","IndependentWhite","White","Independent"
"5356","Los Angeles Chargers","IndependentWhite","White","Independent"
"5357","Los Angeles Chargers","IndependentWhite","White","Independent"
"5358","Los Angeles Chargers","IndependentWhite","White","Independent"
"5359","Los Angeles Chargers","IndependentWhite","White","Independent"
"5360","Los Angeles Chargers","IndependentWhite","White","Independent"
"5361","Los Angeles Chargers","IndependentWhite","White","Independent"
"5362","Los Angeles Chargers","IndependentWhite","White","Independent"
"5363","Los Angeles Chargers","IndependentWhite","White","Independent"
"5364","Los Angeles Chargers","IndependentWhite","White","Independent"
"5365","Los Angeles Chargers","IndependentWhite","White","Independent"
"5366","Los Angeles Chargers","IndependentWhite","White","Independent"
"5367","Los Angeles Chargers","IndependentWhite","White","Independent"
"5368","Los Angeles Chargers","IndependentWhite","White","Independent"
"5369","Los Angeles Chargers","IndependentWhite","White","Independent"
"5370","Los Angeles Chargers","IndependentWhite","White","Independent"
"5371","Los Angeles Chargers","IndependentWhite","White","Independent"
"5372","Los Angeles Chargers","IndependentWhite","White","Independent"
"5373","Los Angeles Chargers","IndependentWhite","White","Independent"
"5374","Los Angeles Chargers","IndependentWhite","White","Independent"
"5375","Los Angeles Chargers","IndependentWhite","White","Independent"
"5376","Los Angeles Chargers","IndependentWhite","White","Independent"
"5377","Los Angeles Chargers","IndependentWhite","White","Independent"
"5378","Los Angeles Chargers","IndependentWhite","White","Independent"
"5379","Los Angeles Chargers","IndependentWhite","White","Independent"
"5380","Los Angeles Chargers","IndependentWhite","White","Independent"
"5381","Los Angeles Chargers","IndependentWhite","White","Independent"
"5382","Los Angeles Chargers","IndependentWhite","White","Independent"
"5383","Los Angeles Chargers","IndependentWhite","White","Independent"
"5384","Los Angeles Chargers","IndependentWhite","White","Independent"
"5385","Los Angeles Chargers","IndependentWhite","White","Independent"
"5386","Los Angeles Chargers","IndependentWhite","White","Independent"
"5387","Los Angeles Chargers","IndependentWhite","White","Independent"
"5388","Los Angeles Chargers","IndependentWhite","White","Independent"
"5389","Los Angeles Chargers","IndependentWhite","White","Independent"
"5390","Los Angeles Chargers","IndependentWhite","White","Independent"
"5391","Los Angeles Chargers","IndependentWhite","White","Independent"
"5392","Los Angeles Chargers","IndependentWhite","White","Independent"
"5393","Los Angeles Chargers","IndependentWhite","White","Independent"
"5394","Los Angeles Chargers","IndependentWhite","White","Independent"
"5395","Los Angeles Chargers","RepublicanAsian","Asian","Republican"
"5396","Los Angeles Chargers","RepublicanBlack","Black","Republican"
"5397","Los Angeles Chargers","RepublicanHispanic","Hispanic","Republican"
"5398","Los Angeles Chargers","RepublicanHispanic","Hispanic","Republican"
"5399","Los Angeles Chargers","RepublicanWhite","White","Republican"
"5400","Los Angeles Chargers","RepublicanWhite","White","Republican"
"5401","Los Angeles Chargers","RepublicanWhite","White","Republican"
"5402","Los Angeles Chargers","RepublicanWhite","White","Republican"
